raceNumber;time;contestant;score;child
183;1512819120.1973598;Stan_9_0.105209;360.189078951;
183;1512819120.1973598;Stan_13_0.081461;353.898449084;
183;1512819120.1973598;Stan_16_0.000252;339.792262594;
183;1512819120.1973598;Zack_3_0.174032;335.278539173;
183;1512819120.1973598;Stan_14_0.073654;332.693921112;
183;1512819120.1973598;Stan_14_0.149085;314.216327148;
183;1512819120.1973598;Stan_12_0.096825;305.900537144;
183;1512819120.1973598;Stan_13_0.671983;305.198580337;
183;1512819120.1973598;Stan_15_0.023190;298.125623241;RIP
184;1512819124.4415853;Stan_11_0.083326;878.310995858;Stan_12_0.393443
184;1512819124.4415853;Stan_12_0.096825;874.74143269;
184;1512819124.4415853;Stan_17_0.385309;866.870478897;
184;1512819124.4415853;Stan_15_0.066381;833.842893141;
184;1512819124.4415853;Stan_16_0.242567;830.962964933;
184;1512819124.4415853;Stan_13_0.006047;829.858967732;
184;1512819124.4415853;Stan_14_0.073654;823.177580204;
184;1512819124.4415853;Stan_14_0.282311;791.463969977;
184;1512819124.4415853;Stan_9_0.105209;763.290844067;
184;1512819124.4415853;Zack_3_0.174032;669.790834237;RIP
185;1512819131.178863;Stan_13_0.081461;4204.4915733;Stan_14_0.108912
185;1512819131.178863;Stan_13_0.172409;2701.5670124;
185;1512819131.178863;Stan_12_0.066713;2690.14477878;
185;1512819131.178863;Stan_14_0.149085;2689.3533108;
185;1512819131.178863;Stan_13_0.671983;2654.03536069;
185;1512819131.178863;Stan_17_0.385309;2634.42840356;
185;1512819131.178863;Stan_13_0.000030;2615.66965511;
185;1512819131.178863;Stan_16_0.000252;2612.84636331;
185;1512819131.178863;Stan_13_0.006047;2606.37881182;
185;1512819131.178863;Stan_9_0.105209;2524.87636967;RIP
186;1512819137.5022688;Stan_14_0.149085;3159.71054255;Stan_15_0.696239
186;1512819137.5022688;Stan_13_0.081461;3136.22910779;
186;1512819137.5022688;Stan_15_0.059947;3120.53465711;
186;1512819137.5022688;Stan_14_0.282311;3092.73778577;
186;1512819137.5022688;Stan_12_0.141879;3075.69564273;
186;1512819137.5022688;Stan_14_0.108912;3057.34979168;
186;1512819137.5022688;Stan_12_0.003721;3048.28165376;
186;1512819137.5022688;Stan_13_0.006047;3047.44053699;
186;1512819137.5022688;Stan_15_0.066381;3004.04463286;
186;1512819137.5022688;Stan_15_0.009986;460.017060947;RIP
187;1512819146.1138;Stan_14_0.149085;5164.13897356;Stan_15_0.000334
187;1512819146.1138;Stan_13_0.006047;4837.58757687;
187;1512819146.1138;Stan_14_0.108912;4794.86536894;
187;1512819146.1138;Stan_14_0.073654;4783.89142529;
187;1512819146.1138;Zack_2_0.188928;4615.86740649;
187;1512819146.1138;Stan_12_0.003721;3934.14085802;
187;1512819146.1138;Stan_15_0.059947;3701.27361097;
187;1512819146.1138;Stan_12_0.056578;3373.88835899;
187;1512819146.1138;Stan_16_0.242567;2085.5843504;
187;1512819146.1138;Zack_4_0.229423;2048.93969924;RIP
188;1512819152.8644774;Stan_13_0.081461;3548.33467216;Stan_14_0.007442
188;1512819152.8644774;Stan_13_0.000030;2492.27234986;
188;1512819152.8644774;Stan_12_0.003721;2445.14452344;
188;1512819152.8644774;Stan_16_0.000252;2425.75268;
188;1512819152.8644774;Stan_14_0.149085;2419.72722883;
188;1512819152.8644774;Stan_15_0.059947;2406.02945889;
188;1512819152.8644774;Stan_12_0.056578;2382.55401193;
188;1512819152.8644774;Stan_14_0.108912;2377.43409922;
188;1512819152.8644774;Stan_12_0.066713;2358.95756068;
188;1512819152.8644774;Stan_15_0.066381;2318.97915574;RIP
189;1512819159.7272522;Stan_16_0.000252;3350.20578384;Stan_17_0.038021
189;1512819159.7272522;Stan_14_0.007442;3339.35004129;
189;1512819159.7272522;Stan_12_0.096825;3278.63842376;
189;1512819159.7272522;Stan_14_0.073654;2992.20996701;
189;1512819159.7272522;Stan_13_0.671983;2942.56099968;
189;1512819159.7272522;Stan_12_0.141879;2906.69189442;
189;1512819159.7272522;Stan_13_0.006047;2901.81577202;
189;1512819159.7272522;Stan_12_0.003721;2847.39974519;
189;1512819159.7272522;Stan_11_0.083326;2429.72311123;
189;1512819159.7272522;Stan_15_0.696239;2419.99613034;RIP
190;1512819185.92715;Stan_14_0.108912;1768.52848775;Stan_15_0.000454
190;1512819185.92715;Stan_14_0.282311;1737.1410975;
190;1512819185.92715;Stan_14_0.007442;1716.56070101;
190;1512819185.92715;Stan_13_0.006047;1669.73834827;
190;1512819185.92715;Stan_16_0.000252;1642.6591891;
190;1512819185.92715;Stan_10_0.083990;1627.63827895;
190;1512819185.92715;Stan_15_0.059947;1620.9126722;
190;1512819185.92715;Stan_12_0.003721;1619.88858337;
190;1512819185.92715;Stan_11_0.083326;1596.13463275;
190;1512819185.92715;Zack_2_0.188928;1582.68426635;RIP
191;1512819190.3072183;Stan_13_0.006047;871.11377164;Stan_14_0.032431
191;1512819190.3072183;Stan_13_0.000030;865.386758612;
191;1512819190.3072183;Stan_12_0.141879;849.726924273;
191;1512819190.3072183;Stan_12_0.066713;840.501049639;
191;1512819190.3072183;Stan_15_0.000454;834.062000303;
191;1512819190.3072183;Stan_15_0.000334;826.930349913;
191;1512819190.3072183;Stan_13_0.671983;826.229532529;
191;1512819190.3072183;Stan_16_0.000252;800.490596739;
191;1512819190.3072183;Stan_10_0.083990;795.762406269;
191;1512819190.3072183;Stan_13_0.172409;788.893587426;RIP
192;1512819194.3191435;Stan_17_0.385309;374.883154572;Stan_18_0.843878
192;1512819194.3191435;Stan_12_0.393443;343.957051326;
192;1512819194.3191435;Stan_14_0.149085;341.012453573;
192;1512819194.3191435;Stan_13_0.000030;331.813704708;
192;1512819194.3191435;Stan_14_0.282311;322.613409359;
192;1512819194.3191435;Stan_12_0.000033;311.481896889;
192;1512819194.3191435;Stan_13_0.081461;310.945197389;
192;1512819194.3191435;Stan_11_0.083326;306.233628301;
192;1512819194.3191435;Stan_12_0.066713;300.419586098;
192;1512819194.3191435;Stan_15_0.000334;293.562413223;RIP
193;1512819198.6613877;Stan_18_0.843878;876.298090719;Stan_19_0.238425
193;1512819198.6613877;Stan_12_0.066713;866.546076936;
193;1512819198.6613877;Stan_10_0.083990;860.922147878;
193;1512819198.6613877;Stan_11_0.083326;850.780531053;
193;1512819198.6613877;Stan_15_0.000454;831.63375914;
193;1512819198.6613877;Stan_15_0.059947;822.298272139;
193;1512819198.6613877;Stan_13_0.000030;821.621722412;
193;1512819198.6613877;Stan_16_0.242567;810.066637149;
193;1512819198.6613877;Stan_13_0.671983;802.294613294;
193;1512819198.6613877;Stan_14_0.032431;802.1794139;RIP
194;1512819204.9058297;Stan_11_0.083326;3050.45417357;Stan_12_1.611651
194;1512819204.9058297;Stan_12_0.096825;2918.44055846;
194;1512819204.9058297;Stan_15_0.059947;2761.95739941;
194;1512819204.9058297;Stan_16_0.242567;2751.9863598;
194;1512819204.9058297;Stan_13_0.000030;2661.60201554;
194;1512819204.9058297;Stan_12_0.056578;2650.14431169;
194;1512819204.9058297;Stan_13_0.081461;2634.43004428;
194;1512819204.9058297;Stan_19_0.238425;2608.94998121;
194;1512819204.9058297;Stan_12_0.141879;2539.26500457;
194;1512819204.9058297;Stan_12_0.393443;1862.65387373;RIP
195;1512819211.6276045;Stan_14_0.007442;3211.00502311;Stan_15_1.241708
195;1512819211.6276045;Stan_13_0.081461;3136.84461972;
195;1512819211.6276045;Stan_15_0.000454;3079.60298137;
195;1512819211.6276045;Stan_13_0.006047;3076.05798463;
195;1512819211.6276045;Stan_19_0.238425;3066.93143607;
195;1512819211.6276045;Stan_12_0.066713;3064.93141227;
195;1512819211.6276045;Stan_16_0.000252;3046.36512428;
195;1512819211.6276045;Stan_12_0.003721;3043.10371345;
195;1512819211.6276045;Stan_17_0.038021;3002.07197155;
195;1512819211.6276045;Stan_12_0.000033;2563.43465265;RIP
196;1512819219.907318;Stan_12_0.096825;4839.78562541;Stan_13_0.005593
196;1512819219.907318;Stan_14_0.149085;3726.66335159;
196;1512819219.907318;Stan_12_0.003721;3691.84256908;
196;1512819219.907318;Stan_14_0.007442;3679.39218511;
196;1512819219.907318;Stan_13_0.006047;3647.38328052;
196;1512819219.907318;Stan_17_0.038021;3633.43143102;
196;1512819219.907318;Stan_12_0.141879;3491.55800088;
196;1512819219.907318;Stan_19_0.238425;3005.03641269;
196;1512819219.907318;Stan_10_0.083990;3001.91254769;
196;1512819219.907318;Stan_17_0.385309;2988.61281114;RIP
197;1512819226.3873236;Stan_15_0.059947;3522.1907477;Stan_16_0.003234
197;1512819226.3873236;Stan_13_0.006047;2604.23849305;
197;1512819226.3873236;Stan_13_0.000030;2525.43267055;
197;1512819226.3873236;Stan_16_0.242567;2511.13760295;
197;1512819226.3873236;Stan_14_0.282311;2495.63051375;
197;1512819226.3873236;Stan_14_0.108912;2466.70354425;
197;1512819226.3873236;Stan_12_0.066713;2414.22767208;
197;1512819226.3873236;Stan_13_0.005593;2364.31583021;
197;1512819226.3873236;Stan_11_0.083326;2348.24629433;
197;1512819226.3873236;Stan_12_1.611651;1228.91605633;RIP
198;1512819233.1476915;Stan_11_0.083326;3358.47437908;Stan_12_0.007910
198;1512819233.1476915;Stan_14_0.007442;3353.13533283;
198;1512819233.1476915;Stan_13_0.081461;3331.3565897;
198;1512819233.1476915;Stan_14_0.149085;3305.30223957;
198;1512819233.1476915;Stan_12_0.141879;3285.01876558;
198;1512819233.1476915;Stan_13_0.006047;2881.8131872;
198;1512819233.1476915;Stan_12_0.056578;2854.11128096;
198;1512819233.1476915;Stan_10_0.083990;2666.73560002;
198;1512819233.1476915;Stan_12_0.066713;2417.8070062;
198;1512819233.1476915;Stan_15_1.241708;1676.26209491;RIP
199;1512819240.4497328;Stan_14_0.149085;4674.93733852;Stan_15_0.127260
199;1512819240.4497328;Stan_15_0.059947;4644.74137021;
199;1512819240.4497328;Stan_14_0.108912;3226.37459018;
199;1512819240.4497328;Stan_12_0.066713;3172.25815408;
199;1512819240.4497328;Stan_16_0.242567;1770.17868164;
199;1512819240.4497328;Stan_12_0.096825;1649.3957919;
199;1512819240.4497328;Stan_14_0.073654;1590.25427138;
199;1512819240.4497328;Stan_10_0.083990;1583.24574659;
199;1512819240.4497328;Stan_13_0.000030;1553.12720417;
199;1512819240.4497328;Stan_12_0.007910;1520.50801959;RIP
200;1512819245.508818;Stan_14_0.149085;1812.05429835;Stan_15_0.168443
200;1512819245.508818;Stan_12_0.066713;1748.09254062;
200;1512819245.508818;Stan_11_0.083326;1725.8057282;
200;1512819245.508818;Stan_13_0.006047;1673.66284332;
200;1512819245.508818;Stan_15_0.059947;1672.3554771;
200;1512819245.508818;Stan_16_0.003234;1672.0996568;
200;1512819245.508818;Stan_12_0.141879;1654.56849514;
200;1512819245.508818;Stan_14_0.007442;1605.70334819;
200;1512819245.508818;Stan_13_0.081461;1589.67023397;
200;1512819245.508818;Stan_16_0.242567;1010.01967975;RIP
201;1512819249.7841103;Stan_13_0.006047;869.824808811;Stan_14_0.044483
201;1512819249.7841103;Stan_19_0.238425;869.643420934;
201;1512819249.7841103;Stan_12_0.003721;866.932867957;
201;1512819249.7841103;Stan_14_0.108912;860.332169203;
201;1512819249.7841103;Stan_16_0.000252;852.156263939;
201;1512819249.7841103;Stan_14_0.073654;833.313728606;
201;1512819249.7841103;Stan_17_0.038021;826.536781756;
201;1512819249.7841103;Stan_15_0.059947;808.459202373;
201;1512819249.7841103;Stan_12_0.141879;794.16584216;
201;1512819249.7841103;Stan_12_0.066713;790.410086385;RIP
202;1512819253.796625;Stan_14_0.073654;398.758381728;Stan_15_0.143108
202;1512819253.796625;Stan_12_0.056578;361.019646267;
202;1512819253.796625;Stan_19_0.238425;345.709704042;
202;1512819253.796625;Stan_16_0.000252;342.70371927;
202;1512819253.796625;Stan_13_0.005593;326.436017659;
202;1512819253.796625;Stan_12_0.141879;317.983509981;
202;1512819253.796625;Stan_16_0.003234;313.418562002;
202;1512819253.796625;Stan_13_0.671983;311.871383198;
202;1512819253.796625;Stan_14_0.007442;311.463113172;
202;1512819253.796625;Stan_13_0.000030;286.47283062;RIP
203;1512819258.1578712;Stan_18_0.843878;941.333250446;Stan_19_0.063652
203;1512819258.1578712;Stan_15_0.127260;882.954628586;
203;1512819258.1578712;Stan_15_0.059947;863.327365816;
203;1512819258.1578712;Stan_12_0.056578;862.433517289;
203;1512819258.1578712;Stan_15_0.143108;835.402891692;
203;1512819258.1578712;Stan_13_0.671983;826.924005749;
203;1512819258.1578712;Stan_12_0.003721;815.68548592;
203;1512819258.1578712;Stan_15_0.168443;808.473967171;
203;1512819258.1578712;Stan_14_0.149085;792.129102406;
203;1512819258.1578712;Stan_10_0.083990;763.222403458;RIP
204;1512819264.3055081;Stan_14_0.108912;2676.52506906;Stan_15_0.057611
204;1512819264.3055081;Stan_14_0.044483;2667.47549394;
204;1512819264.3055081;Stan_14_0.282311;2662.6540693;
204;1512819264.3055081;Stan_15_0.143108;2659.33718851;
204;1512819264.3055081;Stan_13_0.005593;2654.22777065;
204;1512819264.3055081;Stan_13_0.671983;2647.57333366;
204;1512819264.3055081;Stan_14_0.073654;2623.21783777;
204;1512819264.3055081;Stan_13_0.006047;2619.39787681;
204;1512819264.3055081;Stan_14_0.007442;2600.7578298;
204;1512819264.3055081;Stan_16_0.003234;2598.67575559;RIP
205;1512819270.884095;Stan_19_0.063652;3286.60527067;Stan_20_0.001827
205;1512819270.884095;Stan_12_0.096825;3201.82193574;
205;1512819270.884095;Stan_18_0.843878;3076.34403946;
205;1512819270.884095;Stan_15_0.168443;3065.73094313;
205;1512819270.884095;Stan_17_0.038021;3057.37478053;
205;1512819270.884095;Stan_12_0.141879;3041.25832721;
205;1512819270.884095;Stan_14_0.108912;3038.5402955;
205;1512819270.884095;Stan_13_0.005593;3030.36287099;
205;1512819270.884095;Stan_15_0.143108;2443.8686032;
205;1512819270.884095;Stan_13_0.006047;2403.8671191;RIP
206;1512819279.5682435;Stan_20_0.001827;5258.04717631;Stan_21_0.171830
206;1512819279.5682435;Stan_19_0.063652;5172.24555567;
206;1512819279.5682435;Stan_14_0.044483;3733.51279391;
206;1512819279.5682435;Stan_17_0.038021;3687.81876431;
206;1512819279.5682435;Stan_12_0.096825;3552.32392379;
206;1512819279.5682435;Stan_12_0.003721;3432.01879229;
206;1512819279.5682435;Stan_15_0.168443;3166.09552312;
206;1512819279.5682435;Stan_12_0.141879;2997.25340625;
206;1512819279.5682435;Stan_15_0.059947;2996.51870453;
206;1512819279.5682435;Stan_14_0.073654;2187.05996174;RIP
207;1512819286.1889603;Stan_15_0.168443;3520.76091102;Stan_16_0.029351
207;1512819286.1889603;Stan_14_0.282311;2489.89242074;
207;1512819286.1889603;Stan_20_0.001827;2488.28779712;
207;1512819286.1889603;Stan_21_0.171830;2487.81991604;
207;1512819286.1889603;Stan_15_0.143108;2474.15720394;
207;1512819286.1889603;Stan_14_0.149085;2452.18276378;
207;1512819286.1889603;Stan_14_0.108912;2444.0669216;
207;1512819286.1889603;Stan_18_0.843878;2443.71878449;
207;1512819286.1889603;Stan_14_0.007442;2416.24990501;
207;1512819286.1889603;Stan_15_0.000454;2413.71152672;RIP
208;1512819292.820759;Stan_18_0.843878;3397.47432509;Stan_19_0.374315
208;1512819292.820759;Stan_20_0.001827;3375.82799271;
208;1512819292.820759;Stan_15_0.127260;3343.8698246;
208;1512819292.820759;Stan_12_0.056578;3334.58656659;
208;1512819292.820759;Stan_13_0.081461;3323.4442059;
208;1512819292.820759;Stan_14_0.044483;2939.8527027;
208;1512819292.820759;Stan_14_0.282311;2918.65709442;
208;1512819292.820759;Stan_13_0.005593;2909.80037652;
208;1512819292.820759;Stan_15_0.143108;2355.41176811;
208;1512819292.820759;Stan_16_0.029351;2312.75757428;RIP
209;1512819301.8438718;Stan_19_0.063652;4877.18480416;Stan_20_0.263850
209;1512819301.8438718;Stan_20_0.001827;4728.0880053;
209;1512819301.8438718;Stan_14_0.007442;4720.75929367;
209;1512819301.8438718;Stan_14_0.108912;4720.16270696;
209;1512819301.8438718;Stan_15_0.127260;4715.97630077;
209;1512819301.8438718;Stan_19_0.238425;4665.84227094;
209;1512819301.8438718;Stan_14_0.149085;4664.56087823;
209;1512819301.8438718;Stan_15_0.059947;4622.25287927;
209;1512819301.8438718;Stan_15_0.143108;1842.10119396;
209;1512819301.8438718;Stan_14_0.044483;1501.84145183;RIP
210;1512819306.7860196;Stan_15_0.143108;1771.57603262;Stan_16_0.002606
210;1512819306.7860196;Stan_20_0.001827;1765.19656554;
210;1512819306.7860196;Stan_14_0.282311;1720.44644236;
210;1512819306.7860196;Stan_15_0.127260;1702.4157729;
210;1512819306.7860196;Stan_18_0.843878;1693.55929962;
210;1512819306.7860196;Stan_13_0.005593;1677.69698734;
210;1512819306.7860196;Stan_14_0.108912;1669.90829094;
210;1512819306.7860196;Stan_12_0.096825;1615.55859608;
210;1512819306.7860196;Stan_12_0.141879;1595.751587;
210;1512819306.7860196;Stan_19_0.063652;1591.06964677;RIP
211;1512819311.1521416;Stan_18_0.843878;900.744184514;Stan_19_0.169322
211;1512819311.1521416;Stan_16_0.000252;891.808572466;
211;1512819311.1521416;Stan_19_0.374315;879.048433314;
211;1512819311.1521416;Stan_16_0.002606;873.764337155;
211;1512819311.1521416;Stan_14_0.007442;869.882884455;
211;1512819311.1521416;Stan_15_0.168443;854.267421501;
211;1512819311.1521416;Stan_14_0.108912;837.013785269;
211;1512819311.1521416;Stan_15_0.059947;830.456543743;
211;1512819311.1521416;Stan_12_0.096825;794.448834656;
211;1512819311.1521416;Stan_11_0.083326;786.588000346;RIP
212;1512819315.0420294;Stan_21_0.171830;415.70824922;Stan_22_0.260121
212;1512819315.0420294;Stan_19_0.374315;406.690844122;
212;1512819315.0420294;Stan_16_0.002606;375.910615839;
212;1512819315.0420294;Stan_18_0.843878;341.01177603;
212;1512819315.0420294;Stan_15_0.127260;327.675377988;
212;1512819315.0420294;Stan_14_0.108912;325.978324717;
212;1512819315.0420294;Stan_16_0.000252;317.642422362;
212;1512819315.0420294;Stan_15_0.059947;308.742103499;
212;1512819315.0420294;Stan_15_0.143108;302.891293463;
212;1512819315.0420294;Stan_12_0.056578;286.298754067;RIP
213;1512819319.3833525;Stan_19_0.238425;903.639446285;Stan_20_0.885354
213;1512819319.3833525;Stan_14_0.007442;889.613470714;
213;1512819319.3833525;Stan_22_0.260121;886.077927004;
213;1512819319.3833525;Stan_14_0.149085;865.618981822;
213;1512819319.3833525;Stan_13_0.671983;819.892354787;
213;1512819319.3833525;Stan_14_0.108912;807.980710456;
213;1512819319.3833525;Stan_13_0.005593;801.197697909;
213;1512819319.3833525;Stan_12_0.096825;792.590698253;
213;1512819319.3833525;Stan_12_0.141879;758.432231946;
213;1512819319.3833525;Stan_20_0.263850;82.5086197555;RIP
214;1512819325.720756;Stan_19_0.374315;3331.9433932;Stan_20_0.455501
214;1512819325.720756;Stan_20_0.001827;2873.35215389;
214;1512819325.720756;Stan_15_0.127260;2705.3179288;
214;1512819325.720756;Stan_15_0.143108;2659.5254425;
214;1512819325.720756;Stan_16_0.000252;2631.5797381;
214;1512819325.720756;Stan_12_0.096825;2607.8229037;
214;1512819325.720756;Stan_13_0.671983;2586.81912203;
214;1512819325.720756;Stan_13_0.005593;2569.04815322;
214;1512819325.720756;Stan_14_0.149085;2541.97920106;
214;1512819325.720756;Stan_20_0.885354;2164.99181958;RIP
215;1512819333.5099084;Stan_16_0.000252;4990.38139135;Stan_17_0.021236
215;1512819333.5099084;Stan_22_0.260121;3359.02034888;
215;1512819333.5099084;Stan_21_0.171830;3322.97558592;
215;1512819333.5099084;Stan_18_0.843878;3259.4133063;
215;1512819333.5099084;Stan_12_0.096825;3202.5025857;
215;1512819333.5099084;Stan_14_0.007442;3201.61170092;
215;1512819333.5099084;Stan_15_0.059947;3140.06114635;
215;1512819333.5099084;Stan_19_0.169322;3097.20947886;
215;1512819333.5099084;Stan_17_0.038021;3061.23241143;
215;1512819333.5099084;Stan_16_0.002606;2498.024812;RIP
216;1512819342.621315;Stan_18_0.843878;5197.41453222;Stan_19_0.135193
216;1512819342.621315;Stan_14_0.007442;5130.62327627;
216;1512819342.621315;Stan_19_0.169322;5099.71671443;
216;1512819342.621315;Stan_15_0.127260;4664.57442261;
216;1512819342.621315;Stan_13_0.081461;3972.50937251;
216;1512819342.621315;Stan_17_0.038021;3696.87897461;
216;1512819342.621315;Stan_14_0.108912;3683.114402;
216;1512819342.621315;Stan_16_0.000252;3459.08700282;
216;1512819342.621315;Stan_14_0.282311;3363.04193347;
216;1512819342.621315;Stan_15_0.059947;3110.82937081;RIP
217;1512819348.690154;Stan_20_0.001827;2661.67899075;Stan_21_0.037464
217;1512819348.690154;Stan_18_0.843878;2653.1741245;
217;1512819348.690154;Stan_19_0.374315;2606.96374902;
217;1512819348.690154;Stan_14_0.007442;2538.99938471;
217;1512819348.690154;Stan_12_0.141879;2467.51078234;
217;1512819348.690154;Stan_21_0.171830;2465.40530761;
217;1512819348.690154;Stan_19_0.135193;2440.53232653;
217;1512819348.690154;Stan_15_0.127260;2436.90490678;
217;1512819348.690154;Stan_15_0.168443;2424.16254169;
217;1512819348.690154;Stan_20_0.455501;2343.32615396;RIP
218;1512819355.5728;Stan_18_0.843878;3543.1978405;Stan_19_0.276624
218;1512819355.5728;Stan_19_0.169322;3433.45819354;
218;1512819355.5728;Stan_14_0.149085;3433.4047288;
218;1512819355.5728;Stan_20_0.001827;3396.9374245;
218;1512819355.5728;Stan_13_0.081461;3390.10119111;
218;1512819355.5728;Stan_22_0.260121;3362.8239416;
218;1512819355.5728;Stan_14_0.108912;3322.67153785;
218;1512819355.5728;Stan_12_0.003721;2963.55326154;
218;1512819355.5728;Stan_12_0.141879;2374.93989772;
218;1512819355.5728;Stan_19_0.374315;2361.69238565;RIP
219;1512819363.679332;Stan_17_0.021236;4706.40571279;Stan_18_0.486758
219;1512819363.679332;Stan_14_0.007442;4698.8803679;
219;1512819363.679332;Stan_21_0.037464;4663.37140167;
219;1512819363.679332;Stan_15_0.127260;3673.28715685;
219;1512819363.679332;Stan_12_0.141879;3662.86095752;
219;1512819363.679332;Stan_14_0.149085;3515.29052913;
219;1512819363.679332;Stan_14_0.108912;3397.27446801;
219;1512819363.679332;Stan_15_0.168443;3372.60699381;
219;1512819363.679332;Stan_13_0.005593;1645.94107022;
219;1512819363.679332;Stan_14_0.282311;1521.45212077;RIP
220;1512819368.7887182;Stan_15_0.168443;1780.71283733;Stan_16_0.002510
220;1512819368.7887182;Stan_22_0.260121;1752.72398488;
220;1512819368.7887182;Stan_13_0.005593;1739.27698555;
220;1512819368.7887182;Stan_21_0.037464;1701.41282091;
220;1512819368.7887182;Stan_15_0.057611;1695.00161169;
220;1512819368.7887182;Stan_12_0.003721;1684.00792603;
220;1512819368.7887182;Stan_12_0.141879;1644.90424388;
220;1512819368.7887182;Stan_12_0.096825;1639.82279487;
220;1512819368.7887182;Stan_13_0.671983;1612.72000033;
220;1512819368.7887182;Stan_14_0.149085;1585.97711718;RIP
221;1512819373.1596181;Stan_20_0.001827;899.702139344;Stan_21_0.040687
221;1512819373.1596181;Stan_13_0.005593;870.276873682;
221;1512819373.1596181;Stan_19_0.276624;858.281481434;
221;1512819373.1596181;Stan_16_0.002510;851.405299815;
221;1512819373.1596181;Stan_19_0.135193;842.815971916;
221;1512819373.1596181;Stan_14_0.108912;831.115567424;
221;1512819373.1596181;Stan_12_0.096825;823.464737902;
221;1512819373.1596181;Stan_12_0.003721;820.719239839;
221;1512819373.1596181;Stan_12_0.141879;790.67386004;
221;1512819373.1596181;Stan_22_0.260121;772.986940638;RIP
222;1512819377.1228762;Stan_16_0.002510;383.461581477;Stan_17_0.404375
222;1512819377.1228762;Stan_15_0.143108;355.527467055;
222;1512819377.1228762;Stan_17_0.038021;351.416409216;
222;1512819377.1228762;Stan_18_0.486758;333.452530237;
222;1512819377.1228762;Stan_17_0.021236;329.178562426;
222;1512819377.1228762;Stan_18_0.843878;326.852308466;
222;1512819377.1228762;Stan_19_0.135193;326.524553366;
222;1512819377.1228762;Stan_15_0.127260;322.771204636;
222;1512819377.1228762;Stan_14_0.007442;318.201174385;
222;1512819377.1228762;Stan_12_0.096825;284.254404639;RIP
223;1512819381.5055363;Stan_21_0.171830;962.807103125;Stan_22_0.353639
223;1512819381.5055363;Stan_18_0.843878;941.631076552;
223;1512819381.5055363;Stan_21_0.037464;919.734196056;
223;1512819381.5055363;Stan_19_0.135193;906.136677859;
223;1512819381.5055363;Stan_19_0.238425;901.035386804;
223;1512819381.5055363;Stan_15_0.127260;854.727121014;
223;1512819381.5055363;Stan_13_0.081461;831.063630877;
223;1512819381.5055363;Stan_12_0.141879;810.623673773;
223;1512819381.5055363;Stan_15_0.143108;807.943441338;
223;1512819381.5055363;Stan_13_0.005593;788.229720538;RIP
224;1512819387.696301;Stan_18_0.843878;2738.69305776;Stan_19_0.020537
224;1512819387.696301;Stan_15_0.127260;2735.08476579;
224;1512819387.696301;Stan_22_0.353639;2731.42048642;
224;1512819387.696301;Stan_16_0.000252;2681.98369269;
224;1512819387.696301;Stan_19_0.238425;2651.78491036;
224;1512819387.696301;Stan_12_0.003721;2647.39116627;
224;1512819387.696301;Stan_17_0.038021;2628.73049602;
224;1512819387.696301;Stan_15_0.168443;2613.18272106;
224;1512819387.696301;Stan_16_0.002510;2602.76330907;
224;1512819387.696301;Stan_21_0.037464;2593.64083516;RIP
225;1512819394.6808932;Stan_19_0.169322;3258.6919051;Stan_20_0.000249
225;1512819394.6808932;Stan_19_0.020537;3170.30109418;
225;1512819394.6808932;Stan_14_0.007442;3122.06288718;
225;1512819394.6808932;Stan_14_0.108912;3111.94470765;
225;1512819394.6808932;Stan_16_0.000252;3101.46587125;
225;1512819394.6808932;Stan_15_0.057611;3089.34183152;
225;1512819394.6808932;Stan_15_0.168443;3081.41145294;
225;1512819394.6808932;Stan_17_0.038021;3043.61426194;
225;1512819394.6808932;Stan_19_0.276624;3033.36235896;
225;1512819394.6808932;Stan_12_0.003721;3033.3317752;RIP
226;1512819403.3810446;Stan_18_0.486758;5207.13263167;Stan_19_0.206381
226;1512819403.3810446;Stan_14_0.108912;5143.93571268;
226;1512819403.3810446;Stan_21_0.171830;5131.71003884;
226;1512819403.3810446;Stan_22_0.353639;4586.12078634;
226;1512819403.3810446;Stan_15_0.127260;3387.81645783;
226;1512819403.3810446;Stan_16_0.002510;3196.27318357;
226;1512819403.3810446;Stan_13_0.081461;3116.83623541;
226;1512819403.3810446;Stan_18_0.843878;3063.01863346;
226;1512819403.3810446;Stan_17_0.404375;3019.75655555;
226;1512819403.3810446;Stan_15_0.168443;3000.92972154;RIP
227;1512819410.5206788;Stan_22_0.353639;4008.06681816;Stan_23_0.252506
227;1512819410.5206788;Stan_18_0.486758;3771.80905754;
227;1512819410.5206788;Stan_21_0.171830;3708.48729102;
227;1512819410.5206788;Stan_19_0.276624;3311.51955731;
227;1512819410.5206788;Stan_15_0.127260;2460.41460772;
227;1512819410.5206788;Stan_14_0.108912;2446.99562662;
227;1512819410.5206788;Stan_19_0.135193;2446.21000428;
227;1512819410.5206788;Stan_17_0.021236;2427.54688997;
227;1512819410.5206788;Stan_14_0.007442;2417.03992976;
227;1512819410.5206788;Stan_15_0.057611;2373.37118488;RIP
228;1512819417.5047894;Stan_21_0.171830;3684.8170444;Stan_22_1.194546
228;1512819417.5047894;Stan_19_0.206381;3436.72256365;
228;1512819417.5047894;Stan_17_0.021236;3346.62314811;
228;1512819417.5047894;Stan_15_0.127260;3334.786194;
228;1512819417.5047894;Stan_16_0.000252;3320.7234201;
228;1512819417.5047894;Stan_14_0.108912;3310.6293105;
228;1512819417.5047894;Stan_19_0.020537;2446.60396689;
